,Initialization,lambda,Repeat,Num Obs,Obs Dim,centroids_prior_cov_prefactor,likelihood_cov_prefactor,Num True Clusters,Runtime,Num Iter Till Convergence,Num Initial Clusters,Num Inferred Clusters,Loss,Rand Score,Adjusted Rand Score,Adjusted Mutual Info Score,Normalized Mutual Info Score
0,dp-means,0.001,0,1000,13,10.0,1.0,10,0.3979580160230398,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
1,dp-means,0.001995262314968879,0,1000,13,10.0,1.0,10,0.39488138630986214,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
2,dp-means,0.003981071705534973,0,1000,13,10.0,1.0,10,0.39356658421456814,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
3,dp-means,0.007943282347242814,0,1000,13,10.0,1.0,10,0.39245876111090183,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
4,dp-means,0.015848931924611134,0,1000,13,10.0,1.0,10,0.3909375574439764,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
5,dp-means,0.03162277660168379,0,1000,13,10.0,1.0,10,0.3979395981878042,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
6,dp-means,0.0630957344480193,0,1000,13,10.0,1.0,10,0.39448827877640724,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
7,dp-means,0.12589254117941676,0,1000,13,10.0,1.0,10,0.39395946078002453,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
8,dp-means,0.25118864315095796,0,1000,13,10.0,1.0,10,0.393934378400445,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
9,dp-means,0.501187233627272,0,1000,13,10.0,1.0,10,0.39400238171219826,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
10,dp-means,1.0,0,1000,13,10.0,1.0,10,0.39188991859555244,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
11,dp-means,1.9952623149688788,0,1000,13,10.0,1.0,10,0.3916294705122709,2,991,991,13336.045451744081,0.9002962962962963,0.00032528287613089497,0.004864519759167637,0.5001961092749807
12,dp-means,3.981071705534969,0,1000,13,10.0,1.0,10,0.6153340749442577,6,283,283,17663.638722074073,0.9053533533533533,0.08804735136533444,0.4491102073619934,0.6006522491330516
13,dp-means,7.943282347242813,0,1000,13,10.0,1.0,10,0.297558119520545,4,11,11,27036.54109590304,0.9957257257257257,0.9757326617423073,0.9862180498586458,0.9864921101210631
14,dp-means,15.848931924611142,0,1000,13,10.0,1.0,10,0.20989585109055042,3,8,8,37668.72886666992,0.9562702702702702,0.7937510582079653,0.9206350757907644,0.9218153171388259
15,dp-means,31.622776601683793,0,1000,13,10.0,1.0,10,0.14401190355420113,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
16,dp-means,63.0957344480193,0,1000,13,10.0,1.0,10,0.19377204962074757,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
17,dp-means,125.89254117941663,0,1000,13,10.0,1.0,10,0.19101159647107124,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
18,dp-means,251.18864315095772,0,1000,13,10.0,1.0,10,0.1922384463250637,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
19,dp-means,501.18723362727246,0,1000,13,10.0,1.0,10,0.19128304347395897,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
20,dp-means,1000.0,0,1000,13,10.0,1.0,10,0.19142990186810493,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
21,dp-means++,0.001,0,1000,13,10.0,1.0,10,7.563926307484508,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
22,dp-means++,0.001995262314968879,0,1000,13,10.0,1.0,10,7.558368679136038,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
23,dp-means++,0.003981071705534973,0,1000,13,10.0,1.0,10,7.541922353208065,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
24,dp-means++,0.007943282347242814,0,1000,13,10.0,1.0,10,7.545457923784852,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
25,dp-means++,0.015848931924611134,0,1000,13,10.0,1.0,10,7.5449278093874454,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
26,dp-means++,0.03162277660168379,0,1000,13,10.0,1.0,10,7.533208228647709,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
27,dp-means++,0.0630957344480193,0,1000,13,10.0,1.0,10,7.541125200688839,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
28,dp-means++,0.12589254117941676,0,1000,13,10.0,1.0,10,7.536064937710762,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
29,dp-means++,0.25118864315095796,0,1000,13,10.0,1.0,10,7.550260026007891,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
30,dp-means++,0.501187233627272,0,1000,13,10.0,1.0,10,7.577907122671604,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
31,dp-means++,1.0,0,1000,13,10.0,1.0,10,7.542390063405037,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
32,dp-means++,1.9952623149688788,0,1000,13,10.0,1.0,10,7.57960700802505,2,1000,1000,13322.275626935698,0.9002782782782783,0.0,8.569297922535536e-13,0.499518308537575
33,dp-means++,3.981071705534969,0,1000,13,10.0,1.0,10,6.340405110269785,2,908,908,13601.252131337324,0.9004724724724724,0.0035008758912406677,0.04957542905726884,0.5066807334630656
34,dp-means++,7.943282347242813,0,1000,13,10.0,1.0,10,0.4054032601416111,6,14,14,26900.412693614766,0.981951951951952,0.8906881924725375,0.9468330750348956,0.9481783719540017
35,dp-means++,15.848931924611142,0,1000,13,10.0,1.0,10,0.28459141589701176,4,11,11,36050.27661136781,0.9534894894894895,0.7584167971942132,0.8911259472335712,0.8933784890672226
36,dp-means++,31.622776601683793,0,1000,13,10.0,1.0,10,0.1523625310510397,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
37,dp-means++,63.0957344480193,0,1000,13,10.0,1.0,10,0.1534023154526949,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
38,dp-means++,125.89254117941663,0,1000,13,10.0,1.0,10,0.15639772824943066,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
39,dp-means++,251.18864315095772,0,1000,13,10.0,1.0,10,0.15336913987994194,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
40,dp-means++,501.18723362727246,0,1000,13,10.0,1.0,10,0.15371506288647652,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
41,dp-means++,1000.0,0,1000,13,10.0,1.0,10,0.15323199145495892,2,1,1,141300.38329151005,0.09972172172172172,0.0,-1.6685003805527143e-16,0.0
42,dp-means,0.001,1,1000,13,10.0,1.0,10,0.39938887022435665,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
43,dp-means,0.001995262314968879,1,1000,13,10.0,1.0,10,0.3980279602110386,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
44,dp-means,0.003981071705534973,1,1000,13,10.0,1.0,10,0.3963603526353836,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
45,dp-means,0.007943282347242814,1,1000,13,10.0,1.0,10,0.39692850038409233,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
46,dp-means,0.015848931924611134,1,1000,13,10.0,1.0,10,0.396181033924222,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
47,dp-means,0.03162277660168379,1,1000,13,10.0,1.0,10,0.39541561156511307,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
48,dp-means,0.0630957344480193,1,1000,13,10.0,1.0,10,0.39780513010919094,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
49,dp-means,0.12589254117941676,1,1000,13,10.0,1.0,10,0.3979515116661787,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
50,dp-means,0.25118864315095796,1,1000,13,10.0,1.0,10,0.3965674974024296,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
51,dp-means,0.501187233627272,1,1000,13,10.0,1.0,10,0.3974423464387655,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
52,dp-means,1.0,1,1000,13,10.0,1.0,10,0.39782911352813244,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
53,dp-means,1.9952623149688788,1,1000,13,10.0,1.0,10,0.39481325075030327,2,991,991,10111.286601988162,0.9006126126126126,0.00032643241889870704,0.004867716387404474,0.5004275432247377
54,dp-means,3.981071705534969,1,1000,13,10.0,1.0,10,0.6286368183791637,6,293,295,14240.322639234648,0.9059839839839839,0.09358849437529572,0.4493023452264238,0.6016420668613653
55,dp-means,7.943282347242813,1,1000,13,10.0,1.0,10,0.41531587578356266,6,11,11,23203.85030075744,0.9945665665665666,0.9688975544565018,0.9842906459618815,0.9846015043081608
56,dp-means,15.848931924611142,1,1000,13,10.0,1.0,10,0.3193039149045944,5,6,6,58253.302461038365,0.8835915915915916,0.554579663339076,0.7861090196445099,0.7885609774918968
57,dp-means,31.622776601683793,1,1000,13,10.0,1.0,10,0.14274120144546032,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
58,dp-means,63.0957344480193,1,1000,13,10.0,1.0,10,0.19225329160690308,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
59,dp-means,125.89254117941663,1,1000,13,10.0,1.0,10,0.19184864684939384,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
60,dp-means,251.18864315095772,1,1000,13,10.0,1.0,10,0.19187037646770477,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
61,dp-means,501.18723362727246,1,1000,13,10.0,1.0,10,0.19157091341912746,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
62,dp-means,1000.0,1,1000,13,10.0,1.0,10,0.19198361784219742,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
63,dp-means++,0.001,1,1000,13,10.0,1.0,10,7.567967562004924,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
64,dp-means++,0.001995262314968879,1,1000,13,10.0,1.0,10,7.601987076923251,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
65,dp-means++,0.003981071705534973,1,1000,13,10.0,1.0,10,7.589698476716876,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
66,dp-means++,0.007943282347242814,1,1000,13,10.0,1.0,10,7.200415348634124,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
67,dp-means++,0.015848931924611134,1,1000,13,10.0,1.0,10,7.428784115239978,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
68,dp-means++,0.03162277660168379,1,1000,13,10.0,1.0,10,7.144209932535887,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
69,dp-means++,0.0630957344480193,1,1000,13,10.0,1.0,10,7.155554059892893,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
70,dp-means++,0.12589254117941676,1,1000,13,10.0,1.0,10,7.176304895430803,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
71,dp-means++,0.25118864315095796,1,1000,13,10.0,1.0,10,7.146933704614639,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
72,dp-means++,0.501187233627272,1,1000,13,10.0,1.0,10,7.137413367629051,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
73,dp-means++,1.0,1,1000,13,10.0,1.0,10,7.120167495682836,2,1000,1000,10097.236516702145,0.9005945945945946,0.0,1.6164445654856064e-12,0.49974953337582795
74,dp-means++,1.9952623149688788,1,1000,13,10.0,1.0,10,7.160061974078417,2,999,999,10099.658944812538,0.9005965965965966,3.627495067953329e-05,0.0005419003384426393,0.499824777062988
75,dp-means++,3.981071705534969,1,1000,13,10.0,1.0,10,5.935740487650037,2,903,903,10387.545095289739,0.9008028028028028,0.0037663353829122926,0.052452032147307336,0.5073497413346133
76,dp-means++,7.943282347242813,1,1000,13,10.0,1.0,10,0.3418223112821579,5,12,12,23114.232700214612,0.9944884884884885,0.9684393130136888,0.9819712156287618,0.9823622900808661
77,dp-means++,15.848931924611142,1,1000,13,10.0,1.0,10,0.34129740484058857,5,11,11,32565.639288539962,0.9726386386386386,0.8575952938199691,0.9488628165000123,0.949903083885681
78,dp-means++,31.622776601683793,1,1000,13,10.0,1.0,10,0.15235710702836514,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
79,dp-means++,63.0957344480193,1,1000,13,10.0,1.0,10,0.15323047526180744,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
80,dp-means++,125.89254117941663,1,1000,13,10.0,1.0,10,0.15338960103690624,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
81,dp-means++,251.18864315095772,1,1000,13,10.0,1.0,10,0.15283231250941753,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
82,dp-means++,501.18723362727246,1,1000,13,10.0,1.0,10,0.15300189144909382,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
83,dp-means++,1000.0,1,1000,13,10.0,1.0,10,0.1526766549795866,2,1,1,129656.44669500063,0.0994054054054054,0.0,2.9180749478194673e-16,0.0
84,dp-means,0.001,2,1000,13,10.0,1.0,10,0.3936399854719639,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
85,dp-means,0.001995262314968879,2,1000,13,10.0,1.0,10,0.3893880005925894,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
86,dp-means,0.003981071705534973,2,1000,13,10.0,1.0,10,0.38926600478589535,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
87,dp-means,0.007943282347242814,2,1000,13,10.0,1.0,10,0.39112215861678123,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
88,dp-means,0.015848931924611134,2,1000,13,10.0,1.0,10,0.3900937233120203,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
89,dp-means,0.03162277660168379,2,1000,13,10.0,1.0,10,0.3922465369105339,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
90,dp-means,0.0630957344480193,2,1000,13,10.0,1.0,10,0.3905877396464348,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
91,dp-means,0.12589254117941676,2,1000,13,10.0,1.0,10,0.39004628360271454,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
92,dp-means,0.25118864315095796,2,1000,13,10.0,1.0,10,0.39091901294887066,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
93,dp-means,0.501187233627272,2,1000,13,10.0,1.0,10,0.3919265437871218,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
94,dp-means,1.0,2,1000,13,10.0,1.0,10,0.3905512895435095,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
95,dp-means,1.9952623149688788,2,1000,13,10.0,1.0,10,0.3887253385037184,2,995,995,14505.512634128356,0.9007007007007007,0.00018155789580324985,0.0027074586630559732,0.5002034001771518
96,dp-means,3.981071705534969,2,1000,13,10.0,1.0,10,0.5233431588858366,5,287,288,19052.5655287511,0.9068608608608608,0.10661301235863767,0.4594541400182475,0.6063594958836789
97,dp-means,7.943282347242813,2,1000,13,10.0,1.0,10,0.4701297115534544,7,13,13,28543.76804235991,0.9857117117117117,0.9146680396984124,0.9573661942981812,0.9583622802877709
98,dp-means,15.848931924611142,2,1000,13,10.0,1.0,10,0.5371400248259306,9,6,6,58384.193370831694,0.8937157157157157,0.5826847664912076,0.8000288695466353,0.8023049872247204
99,dp-means,31.622776601683793,2,1000,13,10.0,1.0,10,0.14286789670586586,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
100,dp-means,63.0957344480193,2,1000,13,10.0,1.0,10,0.19279239140450954,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
101,dp-means,125.89254117941663,2,1000,13,10.0,1.0,10,0.19229366444051266,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
102,dp-means,251.18864315095772,2,1000,13,10.0,1.0,10,0.19181794859468937,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
103,dp-means,501.18723362727246,2,1000,13,10.0,1.0,10,0.19137495011091232,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
104,dp-means,1000.0,2,1000,13,10.0,1.0,10,0.19213800132274628,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
105,dp-means++,0.001,2,1000,13,10.0,1.0,10,7.153931083157659,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
106,dp-means++,0.001995262314968879,2,1000,13,10.0,1.0,10,7.142388420179486,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
107,dp-means++,0.003981071705534973,2,1000,13,10.0,1.0,10,7.15067121013999,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
108,dp-means++,0.007943282347242814,2,1000,13,10.0,1.0,10,7.148759547621012,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
109,dp-means++,0.015848931924611134,2,1000,13,10.0,1.0,10,7.147920724004507,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
110,dp-means++,0.03162277660168379,2,1000,13,10.0,1.0,10,7.169091075658798,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
111,dp-means++,0.0630957344480193,2,1000,13,10.0,1.0,10,7.150116819888353,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
112,dp-means++,0.12589254117941676,2,1000,13,10.0,1.0,10,7.143388574942946,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
113,dp-means++,0.25118864315095796,2,1000,13,10.0,1.0,10,7.143440267071128,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
114,dp-means++,0.501187233627272,2,1000,13,10.0,1.0,10,7.142895236611366,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
115,dp-means++,1.0,2,1000,13,10.0,1.0,10,7.130414262413979,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
116,dp-means++,1.9952623149688788,2,1000,13,10.0,1.0,10,7.124141421169043,2,1000,1000,14496.340287287516,0.9006906906906907,0.0,1.3254515506690315e-12,0.49982691617150254
117,dp-means++,3.981071705534969,2,1000,13,10.0,1.0,10,5.527958145365119,2,869,869,14948.492648267731,0.9009889889889889,0.005397868941179411,0.071616335522863,0.5103933939201647
118,dp-means++,7.943282347242813,2,1000,13,10.0,1.0,10,0.48572870902717113,7,24,24,27681.37426806531,0.9537297297297297,0.673725210353489,0.8571515686351163,0.8631642074501301
119,dp-means++,15.848931924611142,2,1000,13,10.0,1.0,10,0.38338049314916134,6,6,6,53955.12167365558,0.8621321321321321,0.4973021236481409,0.7536376378976508,0.7564995109510706
120,dp-means++,31.622776601683793,2,1000,13,10.0,1.0,10,0.1519073899835348,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
121,dp-means++,63.0957344480193,2,1000,13,10.0,1.0,10,0.15298226289451122,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
122,dp-means++,125.89254117941663,2,1000,13,10.0,1.0,10,0.15304103679955006,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
123,dp-means++,251.18864315095772,2,1000,13,10.0,1.0,10,0.1531993057578802,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
124,dp-means++,501.18723362727246,2,1000,13,10.0,1.0,10,0.15353140607476234,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
125,dp-means++,1000.0,2,1000,13,10.0,1.0,10,0.15300601720809937,2,1,1,132089.73045169227,0.09930930930930931,0.0,2.338609055478851e-16,0.0
126,dp-means,0.001,3,1000,13,10.0,1.0,10,0.3963273074477911,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
127,dp-means,0.001995262314968879,3,1000,13,10.0,1.0,10,0.3930554408580065,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
128,dp-means,0.003981071705534973,3,1000,13,10.0,1.0,10,0.3918811846524477,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
129,dp-means,0.007943282347242814,3,1000,13,10.0,1.0,10,0.39166085980832577,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
130,dp-means,0.015848931924611134,3,1000,13,10.0,1.0,10,0.39399856328964233,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
131,dp-means,0.03162277660168379,3,1000,13,10.0,1.0,10,0.3949312847107649,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
132,dp-means,0.0630957344480193,3,1000,13,10.0,1.0,10,0.3957506325095892,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
133,dp-means,0.12589254117941676,3,1000,13,10.0,1.0,10,0.3955004960298538,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
134,dp-means,0.25118864315095796,3,1000,13,10.0,1.0,10,0.3976921886205673,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
135,dp-means,0.501187233627272,3,1000,13,10.0,1.0,10,0.3936706483364105,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
136,dp-means,1.0,3,1000,13,10.0,1.0,10,0.39414418302476406,2,1000,1000,11103.956320704383,0.8993493493493494,0.0,8.81241500990042e-13,0.49871901217525133
137,dp-means,1.9952623149688788,3,1000,13,10.0,1.0,10,0.3931570556014776,2,988,988,11122.266757939342,0.8993753753753754,0.0004650075558626812,0.0066371592753999105,0.4996506517360436
